"geo_label_city","geo_fips_code","date_label","COVID-19 Deaths","Diabetes Deaths","Deaths from All Causes","Life Expectancy","Uninsured, All Ages","Uninsured, Child","Dental Care","Prenatal Care","People with Disabilities","Teen Asthma","All Cancer Deaths","Breast Cancer Deaths","Lung Cancer Deaths","Cardiovascular Disease Deaths","Heart Disease Deaths","High Blood Pressure","Diabetes","Adult Obesity","Teen Obesity","Adult Physical Inactivity","Teen Physical Activity Levels","Teen Physical Inactivity","Teen Physical Education","Teen Computer Time","Teen TV Time","Teen Soda","Teen Breakfast","Flu Vaccinations, Medicare","Pneumonia or Influenza Deaths","New Tuberculosis Cases","HIV-Related Deaths","HIV/AIDS Prevalence","New Chlamydia Cases","Syphilis Prevalence","Syphilis, Newborns","New Gonorrhea Cases","Maternal Deaths","Infant Deaths","Low Birthweight","Teen Births","Teen Birth Control","Opioid Overdose Deaths","Adult Binge Drinking","Drug Overdose Deaths","Adult Smoking","Teen Smoking","Teen Alcohol","Teen Marijuana","Adult Mental Distress","Suicide","Teen Mental Distress","Teen Suicidal Ideation","Electronic Bullying","School Bullying","Child Lead Testing","Child Lead Levels 5+ mcg/dL","Child Lead Levels 10+ mcg/dL","Housing Lead Risk","Injury Deaths","Gun Deaths (Firearms)","Motor Vehicle Deaths","Police Killings","Racial Disparity in Police Killings","Violent Crime","Homicides","Weapons in School","Fighting in School","Vacant Housing Units","Owner Occupied Housing","Renters vs. Owners","Preschool Enrollment","College Graduates","Poverty in All Ages","Poverty and Near Poverty in All Ages","Poverty in Children","Per-capita Household Income","Households with Higher-Incomes","Public Assistance","Unemployment","Service Workers","Excessive Housing Cost","Household Income Inequality","Income Inequality","Racial Segregation, White and Non-White","Racial Segregation, White and Black","Racial Segregation, White and Asian","Racial Segregation, White and Hispanic","Limited Supermarket Access","Walking to Work","Riding Bike to Work","Lack of Car","Public Transportation Use","Drives Alone to Work","Longer Driving Commute Time","Poor Air Quality","Hazardous Air Quality","Single-Parent Families","Population Density","Children","Seniors","Minority Population","Primarily Speak English","Primarily Speak Chinese","Primarily Speak Spanish","Foreign Born Population","Homelessness, Non-White","Homelessness, Children","Homelessness and Vacant Housing","Colorectal Cancer Deaths","Prostate Cancer Deaths","Preterm Births","Premature Death","COVID-19 Vaccination, Adults","COVID-19 Vaccination, Seniors"
"U.S. Total",NA,2016,NA,21,728.8,78.01558325,8.835785363,5.077538864,65.7,72.47253963,12.61627526,22.8,155.8,20.1,38.3,218.2,165.5,31.9,10.8,29.6,13.9,24.2,51.4,14.3,48.4,41.7,24.7,20.4,13.8,47,13.5,3.3,1.8,360.4,589.1,10.3,22.5525,172.6,NA,5.9,8.965849577,25.14725763,13.8,13.3,16.9,19.8,16.4,10.8,32.8,21.7,11.7,13.5,29.9,NA,15.5,20.2,17.03495247,2.056630805,0.540246229,17.52012418,47.4,11.8,12.1,NA,NA,397.5,6.2,16.2,22.6,12.13203887,63.99214141,0.562691884,48.3160916,32.14554195,13.42242589,30.8630713,18.51962118,34103,59.53264635,12.37519631,5.327485454,39.84913801,24.35267176,0.103283986,0.4823,46.60417938,56.61575377,41.51450907,49.79092854,64.62182981,2.66728004,0.548428138,8.608854937,5.002861772,76.33084156,36.56355299,36.58345186,2.99897541,10.78912834,NA,22.61468761,15.64032672,39.29728627,78.37282459,1.119648641,13.35046742,13.55471786,51.69185784,21.96996698,37.87172594,13.9,7.9,9.8,NA,NA,NA
"Las Vegas",3240000,2016,NA,14.79981946,750.1522227,78.69833539,12.28330714,7.229540767,58.1,74.16525086,12.87685714,25.3,156.2413317,21.20954787,39.57373826,261.8234355,210.9479965,27.4,11.7,27.3,13.7,26.3,42.8,NA,NA,40.2,23.3,NA,NA,35,20.99054844,2.2,2.162136337,421.9,526.8,18.5,40.2,169.4,9.383583847,4.179189055,8.988136317,24.18093075,NA,12.7245117,16.1,20.63703623,19.5,5.4,25.1,19.2,14.7,18.50763261,NA,13.8,NA,NA,NA,NA,NA,1.739740388,42.77977855,15.39752292,10.79420847,1.378445523,8.002667723,849.1512884,7.997864631,NA,NA,10.61765794,52.70681068,0.897288011,38.57555015,24.57079932,15.28025739,35.02781876,21.32592944,30761,55.17064442,14.99601147,6.65939355,46.4210577,30.03772934,0.033641636,0.4862,35.76336785,37.80135128,24.21414892,46.29538976,42.27336291,1.48061064,0.235818883,9.984692668,3.499593714,78.01870645,38.38295647,65.84699454,7.103825137,12.81935192,4673.815468,23.79858627,14.90910924,56.49578668,66.91927185,0.787111243,24.97255634,20.97489969,45.34471649,8.231314433,17.24492347,16.77985949,18.80722649,10.55971069,6571.17622,NA,NA
"Louisville",2148006,2016,NA,24.33169676,889.484401,75.52432937,5.41787527,2.741410884,62.8,80.978766,14.76120828,NA,175.0614159,22.14570033,51.32605307,221.5484213,172.5773573,39.7,11.5,34.2,NA,26.3,NA,NA,NA,NA,NA,NA,NA,51,14.93343407,4.2,2.17790969,428.1,680.4,15.2,20.2,318.9,35.87290741,6.447034972,9.289345161,24.71843509,NA,25.58004504,18.1,42.96269445,23.2,NA,NA,NA,14.3,16.8048505,NA,NA,NA,NA,0.01711684,NA,NA,24.73755057,69.02267303,21.24940514,13.63427695,0.404668253,0.559108298,675.7576865,14.6189758,NA,NA,10.35615173,60.1403359,0.662777543,41.52484259,29.91984676,15.92473307,34.04873179,24.01676599,30943,53.05550635,13.45107164,5.971266599,42.04399046,22.80156519,-0.000511264,0.4754,42.07041151,50.96413189,46.00578985,41.65411184,64.53458852,2.008908281,0.355859905,10.57350123,3.086251418,79.57054409,26.86273514,40.71038251,4.098360656,12.95148226,1899.441219,22.47883585,14.88499328,34.42027226,90.35391476,0.226009819,4.347314446,7.713462503,59.13978495,18.27956989,12.50280081,14.57811905,18.3456783,10.62882212,9081.028136,NA,NA
"Washington",1150000,2016,NA,21.23913213,725.5901193,78.46596908,3.687998734,1.972098023,74.7,69.38615555,11.67302352,30.8,154.8216386,24.66795111,29.22034547,246.9057874,191.1898181,28.2,8.9,25.2,15.1,17.2,69.5,25.7,NA,38.1,32.2,19.1,17.2,39,12.63122544,3.6,9.986255606,2435.2,NA,NA,0,NA,30.57828941,7.492213149,10.20140709,23.04558616,19.6,25.34013506,24.3,33.60953599,17.3,5.3,20.1,28.7,11,5.514920448,27,14.8,7.9,12.1,25.55172485,0.921063263,0.266623576,45.7864812,51.38425726,13.12162946,4.518382953,1.443661819,2.286428349,1132.022843,15.50980591,18.1,32.4,9.769144859,41.62195045,1.402578421,78.73234701,58.54070704,16.24130634,28.28737138,23.99685802,56147,67.41330445,14.2070988,6.908195377,21.26244789,27.68033588,0.256183497,0.5269,54.77743637,66.61472618,22.2436833,39.36643146,35.16094146,13.36814286,4.47432619,35.86709613,34.69709291,33.51879394,50.74057522,42.34972678,1.912568306,10.51950518,11346.45146,17.89130093,12.07911844,63.42150739,82.79468781,0.779750572,9.038312774,13.72417109,94.74251497,32.71856287,73.76976765,15.26791472,26.31449661,10.55373469,7253.05548,NA,NA
"Tucson",477000,2016,NA,46.4760469,1060.903942,74.4789835,11.47238854,8.061844729,59.6,65.7246685,15.30581259,NA,203.8114019,27.04162449,47.94673635,294.9087019,219.1997913,26.8,10,29,NA,25.5,NA,NA,NA,NA,NA,NA,NA,49,17.90109639,2.5,2.532895698,274.8,574.7,10.7,8.8,113.1,21.20949448,4.900929704,7.226690268,29.74430917,NA,26.20085822,15.6,40.41431433,18.8,NA,NA,NA,14.1,24.86138719,NA,NA,NA,NA,10.07579445,0.524499655,0.193236715,7.522347641,80.65195919,19.73035406,15.21399713,1.615935525,-1.052184124,795.4458151,8.731155379,NA,NA,11.19826819,50.59790768,0.976366308,38.25768886,27.38777494,22.45229222,46.27228494,30.51622721,23655,43.65220174,17.90334649,7.772667617,42.72905199,29.62290168,-0.141045974,0.4578,40.03283762,33.65256361,29.5247441,46.1837787,55.47136849,3.135287855,2.373270002,11.57554908,3.403079191,74.47260667,26.71090902,44.53551913,1.092896175,13.42127431,2388.446094,21.183899,14.34839939,56.12024038,66.49881779,0.81015584,27.91598122,15.33384305,28.101983,16.77053824,15.88801872,17.33868432,27.04865466,8.358358358,9616.278712,NA,NA
"Seattle",5363000,2016,NA,17.51773813,585.2303381,81.89011524,4.159929872,1.414623748,73.2,85.58940513,9.191445547,21.5,133.2679776,16.01186287,27.62902162,162.8542344,119.2633046,23.4,7.1,22.7,7.8,13,54.3,16,71.6,29.1,19.3,11.9,11,52,9.404244485,4.7,2.078878338,366.1,437,13.6,0,155.6,NA,4.174045029,6.552432025,5.504476167,7,13.25274566,18.8,19.85230526,10.8,6.2,24,22.9,10,12.69172114,21.2,10.1,9.2,12.4,3.875030433,1.562234675,0.373577857,33.47485718,40.86358794,6.492440263,4.211730491,0.517737693,-0.540627041,613.1544038,2.820032141,NA,14.1,6.386628112,45.72198315,1.187131728,69.29940032,64.04824359,10.96332798,20.59164602,10.89893394,59835,71.6558782,8.866126641,4.094274158,22.26938371,26.45764775,0.326851216,0.4863,32.9569268,54.92252742,36.21904471,28.98168185,27.53257637,11.28165292,3.527972941,17.7867983,22.57024157,46.48462696,40.57971014,15.0273224,0,5.137778903,8628.573479,15.03744969,12.41742084,36.15590117,78.69124306,4.365422192,4.094938801,18.77924355,53.69058714,15.87138863,82.81877123,10.62096806,19.08523204,7.482394366,4347.566447,NA,NA
"San Jose",668000,2016,NA,26.68608527,536.115164,82.67912753,5.166267884,2.091621533,68,85.11105304,8.64622296,NA,124.3337599,15.74583124,25.97932363,174.0257667,109.3963595,23.2,9,20.8,NA,21.4,NA,NA,NA,NA,NA,NA,NA,50,10.20890587,8.2,0.567353308,185.4,361.3,11.2,8.7,100.2,NA,3.436477912,6.982680036,13.07901283,NA,3.432601594,15,9.589250681,11.6,NA,NA,NA,10.2,7.416429332,NA,NA,NA,NA,13.46880715,1.403138202,0.286662643,8.225482927,27.47069245,4.825696281,7.451807538,0.608160048,-0.472815027,373.0884854,3.391486319,NA,NA,3.957058749,56.78008329,0.761180932,56.76254935,43.7381716,8.717537735,20.96189587,9.325867369,46599,76.88380076,7.163025892,4.720685792,34.84797294,29.55455625,0.431614757,0.4505,41.78700719,40.99427577,47.95168848,47.91715333,31.92225428,1.804466111,0.780356503,5.226474406,4.466689001,75.76870795,48.86132047,25.68306011,0.273224044,9.232146263,5821.732773,22.43847853,12.51457151,74.27492726,42.76623028,7.551030774,22.4928291,39.74087517,55.99325567,8.951563458,57.14786265,10.68456409,15.42292664,8.435586818,3717.517452,NA,NA
"San Francisco",667000,2016,NA,14.49011209,531.0896705,82.23463903,3.663377592,1.54431209,69.7,88.80291645,10.18816967,20,131.7017245,15.12543749,27.45241843,154.3153766,110.410406,25,8.5,17.1,9.9,17.8,56.8,18.2,48.4,41.5,21.5,10.5,13.4,44,10.93820251,11.5,5.143724602,1584.7,933.1,59.6,22.1,602.4,NA,2.954505065,6.971572588,7.170412613,10.8,9.451285244,21.6,19.49608523,11.7,5.4,18.4,17.4,9.9,10.71695772,24.9,13.9,11.2,13.3,16.7224979,1.64970541,0.214247456,55.86332237,35.42658356,5.348843708,4.432772739,0.571454042,8.212477851,710.5509353,4.956736119,9.2,13.9,8.913255508,37.59831546,1.659693627,74.41134752,58.06106453,10.33599231,21.24410379,9.963959593,68883,73.35478565,5.960745569,4.215603221,24.41790942,26.15039437,0.389591394,0.5099,34.7084235,52.56458985,39.89152907,43.09574226,10.63036177,11.76571601,3.955078983,30.85242608,34.76734543,32.09198856,52.93541777,15.06849315,0,4.85078128,18666.71363,13.43442736,15.42708761,59.49270882,57.14815812,18.21492055,10.72376335,34.28324234,60.59176672,7.08976558,100.8359758,13.06011699,15.12403402,8.021509364,4052.394261,NA,NA
"San Diego",666000,2016,NA,21.64283547,576.485593,81.6909806,7.836618623,3.607276342,69.1,86.65213134,9.170717281,19.2,140.9607224,18.65734058,27.67378833,178.5800437,127.20736,24.1,8.2,19.8,11.5,17.4,48.9,13.2,41.2,44.8,19.7,9.6,12.8,41,10.79775676,7.8,2.086076828,452.4,570.9,15.8,21.1,150.4,5.199790118,3.97663326,6.703725519,13.60048087,12.4,7.316570158,20.7,13.35319965,12.6,7.1,24.8,18,11.6,11.47839125,29.1,13.4,14,16.7,15.35587945,2.019846576,0.253360546,10.97430417,30.38219078,5.442553413,5.985662377,1.064152052,3.570709966,377.2426196,2.671830996,10.5,19.8,7.109955328,46.8190236,1.135883927,54.88270757,45.93732255,12.83766124,28.49814435,15.69690182,41112,68.42369676,7.321998503,5.837170528,32.53426006,33.40301036,0.248628788,0.4707,43.94421722,54.65456921,46.97006542,53.8723706,32.99915428,3.082829864,0.844367393,6.371015406,3.963854957,74.72300009,31.24190818,81.14754098,11.47540984,8.787580283,4334.637795,19.89794072,12.63985618,57.24308,59.51067485,2.760844937,22.88060424,26.12436532,36.97081555,13.99238667,40.65944374,13.12584285,20.4594014,8.3209072,4112.922812,NA,NA
"San Antonio",4865000,2016,NA,28.86227514,815.2561874,77.51251388,16.68159161,8.550285822,55.3,70.22574104,14.64368293,NA,158.6913584,21.64135874,27.48283624,254.7383261,191.8760933,29.4,12.7,37.8,NA,30.2,NA,NA,NA,NA,NA,NA,NA,36,10.66109745,3.4,3.238377275,375.1,711.9,11.6,46.5,232.4,41.55909114,6.499843019,9.145996949,35.80727917,NA,6.407435239,17.4,13.09954843,15.7,NA,NA,NA,12.5,13.32398571,NA,NA,NA,NA,14.38894531,2.256037859,NA,11.26491186,43.6925902,14.00416472,12.62184222,0.911753531,5.088794952,717.5829851,9.116013867,NA,NA,8.582555568,53.91344236,0.854824986,43.66469409,26.00251872,17.77581341,40.25093332,26.1136779,25894,52.22776227,15.18069406,5.519827219,42.53812729,26.46769047,-0.020173514,0.4656,40.18030884,44.97291599,38.85902104,43.8925403,65.83908842,1.738866596,0.187319536,8.29597128,2.917626412,78.66052999,32.19136406,26.77595628,1.639344262,13.98743518,3271.802833,24.98290877,12.04728122,75.31966079,57.17094312,0.366054225,38.80516823,14.31864161,28.69471413,17.54764473,12.19415943,16.46336896,17.32175707,11.66843333,7283.328351,NA,NA
"Portland",4159000,2016,NA,26.7939023,839.2391295,78.29642493,6.447626107,2.83727284,70.7,82.02895093,12.12827215,18.6,179.7746621,23.16984099,42.90225976,234.7511364,163.6419746,24.4,7.7,22.8,8.7,14.3,54.8,14.3,56.3,41.4,14.9,6.9,12.1,45,12.9710791,3.1,2.550367722,455.2,631.9,20.6,11,245.3,14.27260679,4.640691049,6.592841606,15.84596658,9.8,12.28771586,20,21.63284255,16.6,6.5,32.7,26.8,12.1,16.83180758,33.7,15.8,16,18.3,NA,NA,NA,36.53383071,49.55465547,9.376656337,8.223295369,0.581133163,2.889157632,492.5801513,4.02299242,10.9,20.4,6.491237838,53.38384477,0.873225887,61.82898366,50.4429102,13.72349357,28.69532494,15.50966647,41310,63.94286948,15.94608474,4.808674575,30.91122269,28.72676933,0.167045006,0.4726,24.26821629,41.04914041,32.91425524,29.01281951,35.34732254,5.797064799,5.989260636,14.18550302,12.94652516,57.32297049,33.50212005,4.918032787,0.273224044,7.868843918,4836.299767,17.82374154,12.78492959,29.43958617,81.11390723,1.830114339,6.751870202,13.49484186,32.60091978,10.19417476,57.78827698,13.45915868,25.29211302,7.697175856,6069.580219,NA,NA
"Phoenix",455000,2016,NA,26.57519546,639.8764376,79.010806,14.07449277,9.523576185,59.3,71.01841645,10.66199767,NA,126.6302359,16.80718622,28.89097657,179.0378455,129.1768932,27.5,9.8,30.1,NA,25.6,NA,NA,NA,NA,NA,NA,NA,48,8.708234602,2.2,2.054855024,301,522.8,12.8,18.5,181.9,21.35495153,6.135649603,7.734449005,29.9498701,NA,10.6258121,16.5,21.08020695,18.6,NA,NA,NA,13.9,13.84646244,NA,NA,NA,NA,10.33378429,0.628511846,0.170885709,4.311446646,50.80548581,14.14972768,13.1809698,2.143272238,7.295571464,674.3934083,8.006003491,NA,NA,8.91747018,54.43329469,0.837110918,34.11707574,28.62528485,17.96981054,39.55205894,26.62085279,29343,56.48142912,13.59732217,5.410453743,41.54960167,26.38256585,0.057550651,0.4713,49.85064373,54.47901248,37.67268985,55.97405678,49.71560018,1.566369214,0.627158803,7.760253927,2.982632819,74.62107564,37.04413343,83.87978142,10.10928962,14.97900437,3160.45198,26.10370866,10.60968747,57.45249437,62.64621365,0.41225993,30.7100971,19.41241273,36.61873027,24.76324097,15.68163692,12.52383891,18.20240368,9.877031043,5942.873089,NA,NA
"Philadelphia",4260000,2016,NA,22.12656969,870.0823902,76.1152328,8.14579483,3.533411661,54.7,63.80997578,16.70198419,28.5,186.9226344,24.29741712,48.03055986,269.4956739,210.902372,32.9,12.2,29.3,13.9,27.1,67.1,24.3,54.3,47.7,34.2,21.6,16.9,47,13.76019801,4.7,4.158584993,1325.8,1269.5,27.2,23.2,442.4,27.33618502,8.65113944,10.73435888,28.4642557,17.1,NA,21,50.09856564,22.5,7.2,26.6,21.6,15.3,10.00600239,32.4,12.8,9.6,13.9,28.98239724,3.057293517,0.765006421,53.21667862,70.86220379,18.33443091,6.740819532,0.554121875,0.545930613,988.9064734,17.57732624,12.7,35.9,12.33592242,53.02717112,0.88582566,51.41240317,29.68839809,24.34264305,44.75772125,34.83700904,27924,46.73169953,26.92799545,9.171527592,40.64719664,31.3516381,-0.099674559,0.5182,60.28536632,72.03831284,43.54345504,59.25779326,22.97037831,8.531717644,2.123366669,30.07398514,24.87933426,50.28177239,54.43387872,47.54098361,2.459016393,15.75090174,11775.22671,21.88376106,13.44293336,65.52196697,76.79326213,2.206773188,10.53308903,14.09470734,84.71858639,28.68128272,32.5851682,17.60169819,28.61363238,10.42923022,8905.930605,NA,NA
"Oklahoma City",4055000,2016,NA,30.04236054,799.6502675,78.3556114,14.60956582,7.116440917,59.1,71.37070106,13.23404262,NA,153.3173026,22.0705856,38.71124257,243.1746235,186.7969063,32.6,10.7,32.7,NA,29.5,NA,NA,NA,NA,NA,NA,NA,49,10.26949639,2.4,2.542081275,333.3,672.4,16.4,16.4,281.3,32.37424629,7.867417718,9.212092359,33.89801967,NA,8.084188987,12.8,18.9766967,19,NA,NA,NA,14.5,16.16767975,NA,NA,NA,NA,0.981415156,3.591954023,1.58045977,13.87122635,55.94226688,17.50272243,11.43582039,1.359345774,3.781553332,783.4110719,11.33401282,NA,NA,11.1389319,58.90594361,0.697621562,40.08651766,30.67217964,16.0654381,36.5314127,23.74756573,30567,55.18686045,13.50495164,4.278733098,40.23152857,22.05703034,0.031913754,0.4734,36.08826002,48.14592704,35.90347614,52.67018768,65.52409392,1.521061594,0.142017158,6.079143803,0.545898532,82.60064904,23.15017232,24.86338798,0.273224044,12.50556132,1061.478923,25.85972794,12.37346433,46.49133436,79.65968582,0.404791575,15.16917328,11.83376522,42.09133024,13.76571807,14.39321776,13.78862783,19.41402243,11.38898813,7377.036745,NA,NA
"Oakland",653000,2016,NA,24.33280195,694.6803025,79.81265249,7.895874732,4.172903139,60.6,90.08593847,11.6634099,23.8,154.2962442,19.83986612,35.10381605,211.6039119,136.235904,28.9,11,25.1,16.2,21.5,66.1,22,43.1,41.7,29.7,12.8,17.6,44,14.59651905,8.4,3.603871468,407.6,493.9,11.1,20.4,184.2,NA,5.584960759,7.304677933,18.77919651,NA,5.155845243,17.1,16.19559394,15.5,5.8,22.1,25.3,12.4,9.8248022,27.3,12.5,10.6,16.9,14.10535626,2.27756744,0.378608613,47.93825736,37.84222512,15.44570985,8.665754058,0.882151603,3.79750681,1425.653768,14.81603964,14.4,19.1,6.278707444,40.74461732,1.454311921,57.92589763,44.03568639,16.74285565,34.44138525,24.77476934,43191,63.10407034,10.91374778,6.073242917,35.75929959,34.47072079,0.178593637,0.5113,46.44172824,49.30660101,41.27792613,62.25695615,32.51281903,3.678112723,2.661276355,16.06092883,23.50756132,50.90699434,41.67136705,34.69945355,4.098360656,10.96361879,7620.164999,19.87169987,13.10642042,71.71821961,59.91536506,6.975103974,21.80604743,26.80141238,67.86489747,13.70325694,51.82545636,15.69742767,22.39197655,8.507380413,5920.561574,NA,NA
"New York City",3651000,2016,NA,19.2379204,568.9490429,82.17793693,7.541918833,2.376184247,63.2,78.09811142,10.81864142,24.2,135.1460226,19.30654176,26.47278745,218.998249,181.7448688,28.4,11.3,24.8,12.5,28,61.3,20.5,16,45.6,28.9,15.8,15.3,39.51,21.90288897,6.541087204,4.541399643,1364.730387,773.4036971,22.3153466,9.131169246,220.3406673,20.4158424,4.12262463,8.269582221,14.94012441,17.7,10.20950981,18.9,14.69492609,16.3,5.8,20.9,15.9,12.3,5.964135721,29.4,NA,12.1,14.8,44.16458768,1.648160535,0.274916388,50.53316498,24.0293553,2.993508771,3.31855565,0.207855365,0.405431779,573.4151504,3.692078216,7.7,22.4,9.363842314,32.66895777,2.061009803,62.8876869,38.09936119,17.94788847,36.0343316,25.12955351,39828,58.64247116,20.36883721,6.302806591,37.74907763,36.84122116,0.098885898,0.5492,59.30475957,79.29965953,52.16231316,62.70153454,2.690364436,9.981791681,1.262925822,54.64747142,56.00796664,22.25301324,59.79117253,23.22404372,1.092896175,11.96851692,27819.27329,20.83954326,14.51741448,67.9037347,51.49736264,6.240201566,24.06248393,36.82672084,81.83289583,35.04209567,96.67083032,13.36936835,19.72624302,8.773525421,4531.295703,NA,NA
"Minneapolis",2743000,2016,NA,25.63216225,737.7957157,79.16402035,6.561791927,3.406309868,68.8,74.93105195,11.19162602,NA,154.9072037,16.61537052,34.14406565,171.1208395,118.0644029,22.7,6.7,25.3,NA,17.6,NA,NA,NA,NA,NA,NA,NA,53,11.86336777,5.9,2.849333839,403.2,612.4,13.7,18.2,198.5,20.17930756,6.811268351,8.295492303,17.83832412,NA,16.24462773,23.9,24.67582415,17.3,NA,NA,NA,10.9,11.60140889,NA,NA,NA,NA,22.29930624,0.964539007,0.21749409,51.11239941,56.95788437,8.837939821,4.749478057,0.892168898,2.651589223,1109.055527,7.229310362,NA,NA,5.873405064,47.23914247,1.116888554,55.43849381,50.44611018,19.14397291,36.18799123,25.52384259,38808,58.4159255,15.1609841,5.079552197,30.6302972,26.88247991,0.083791969,0.4986,42.21058544,52.60619768,46.45501774,47.11828393,31.09384599,7.409584428,4.046553418,16.82450529,13.15066883,60.51860373,25.88281001,35.24590164,0.546448087,9.282719496,7787.684386,19.81852095,9.992053749,40.00342593,77.9558333,0.965112936,7.935146853,15.60201178,77.35602094,38.7434555,42.26248098,12.77586181,20.41677257,9.734464216,6261.612223,NA,NA
"Milwaukee",5553000,2016,NA,26.65266971,898.8389613,74.72624589,9.315152574,3.291029674,58.7,70.90936682,12.97329009,NA,193.4143647,20.72979677,48.99856886,261.1427908,205.4119069,34,11.9,37.2,NA,27.7,NA,NA,NA,NA,NA,NA,NA,52,12.75963987,1.7,2.009731295,361.9,1125.3,4.9,0,449.9,15.64238042,9.651420512,11.57909225,34.33065382,NA,30.15639013,23.1,36.25119135,22.4,NA,NA,NA,15.4,10.96729359,NA,NA,NA,NA,38.30581303,3.724120249,1.355682328,48.31104611,76.96659741,23.18813737,11.41909937,0.630731245,0.497854207,1533.006883,21.29518356,NA,NA,10.97258981,41.39626053,1.415677134,50.1396492,24.60356145,25.42532673,49.88920314,36.67884897,23462,42.30592039,27.28718827,6.776337439,48.29995597,32.80773276,-0.164634093,0.4741,56.80117343,71.01098593,54.06602051,55.91385616,43.77886988,4.631176627,0.788065174,17.3861078,7.319173788,72.7714611,24.80685518,25.68306011,2.18579235,18.99637527,6185.332667,25.93180029,10.48325787,64.92781071,79.72089965,0.245602498,14.38827357,9.977831899,73.42756184,26.85512367,11.53407238,17.57180748,26.17634285,12.00456132,9591.386281,NA,NA
"Memphis",4748000,2016,NA,32.75863155,937.2911019,74.7503968,13.71585296,6.317814049,51.9,66.42937721,13.5455268,NA,188.00269,27.8937092,46.13164041,299.7734354,221.4032149,41.8,14.5,40.5,NA,31.6,NA,NA,NA,NA,NA,NA,NA,48,19.59490162,3.8,8.697244692,782,836.4,15.9,52.9,312,44.47555903,10.5244762,12.74042468,44.5850187,NA,17.36256118,11.9,24.11866546,24.7,NA,NA,NA,15.9,8.236916429,NA,NA,NA,NA,21.84916778,0.432383228,0.125163566,16.38875274,57.73207173,29.72330311,16.23795961,0.958688943,0.45511963,1819.984949,27.33140871,NA,NA,16.06499218,46.62140689,1.144937415,37.2137694,26.1760531,25.10929185,48.57779064,40.79303,25605,41.80755724,22.21966218,8.670745793,46.84452496,31.7412963,-0.15922489,0.5202,60.68694581,66.30340851,40.47387052,61.35992598,73.28066357,1.632389047,0.180140078,11.57063862,1.464768357,81.99016533,26.01350492,24.59016393,1.639344262,18.14151558,2069.265584,24.97284993,12.82465042,74.31480584,90.36542645,0.2548908,6.400148686,6.190522938,78.37028161,22.22887957,10.71520288,19.42341759,37.24575926,13.47349422,10738.4385,NA,NA
"Los Angeles",644000,2016,NA,23.53961021,595.113555,81.67424748,11.44921647,4.151125704,58.8,85.43598658,10.08218676,19.7,136.6999646,18.50885224,25.08010085,211.6376808,158.9733264,26.7,10.2,26.1,13.2,22.2,53.4,14.1,38.9,41.7,27.1,11.3,11.8,41,20.32185373,5.8,3.288902261,563.3,582.4,17.9,30.1,220.4,6.17449475,4.49557212,7.539968767,19.65630367,15.7,3.507749023,16.7,8.877280783,14,4.5,21.7,16.6,12.9,8.358902534,30.4,12.9,9.3,14.6,18.84779614,1.691692088,0.340715503,30.04953426,23.97094315,7.864757111,8.186680478,0.661719776,1.020562685,719.0040682,6.861671679,7.8,16.3,7.316215572,36.81735771,1.716110178,57.13455391,34.42146957,17.99011014,39.09480578,25.69327786,35261,58.04899163,10.96866828,6.327256051,40.78228983,41.54880267,0.095537222,0.5276,55.29588596,65.20699682,43.69781747,62.96131621,26.17898332,3.427253128,0.961743995,11.89722438,8.991545488,69.63577197,52.39864615,91.2568306,28.41530055,11.29189251,8464.237531,20.70656043,12.39238546,71.51564835,41.07466687,1.65650728,42.22681708,36.86336255,47.06298171,8.243261732,69.34315803,13.13581149,20.35604539,9.417436271,4795.855647,NA,NA
"Long Beach",643000,2016,NA,28.24423203,747.7535605,78.5742929,8.497639126,3.577113708,60.2,85.59405653,10.19475328,NA,159.9935826,20.60870653,32.35687703,266.8618906,204.4755408,26.5,9.7,25.8,NA,21.1,NA,NA,NA,NA,NA,NA,NA,41,23.68014918,5.8,4.86373147,563.3,582.4,17.9,30.1,220.4,NA,4.055966043,7.213845099,18.03401433,NA,3.685352502,17,9.259636058,14.2,NA,NA,NA,12.9,10.50138108,NA,NA,NA,NA,NA,1.292407108,0.102805111,33.38791942,28.89243174,9.295676712,8.801636611,1.874560817,3.435853238,597.3018578,6.892934232,NA,NA,5.149287254,39.84042011,1.510013693,50.98115863,31.14013443,16.82957113,37.40293685,24.27403795,32323,60.16317673,11.74308957,5.955102256,41.34682635,36.55890128,0.108294917,0.4685,52.19168339,53.54277792,47.78713625,56.50248937,19.33773672,2.390729121,0.828768396,9.673107012,5.485004292,75.89934424,48.2589153,91.2568306,28.41530055,12.96841373,9281.057396,22.37390097,11.42110991,71.83724099,53.89033272,0.64674633,33.98695507,25.15424958,45.46666667,9.644444444,59.61844197,16.3034423,24.92035648,8.791271564,5661.701251,NA,NA
